obj_id,species,speciesMatched,trait_name,value
Treseder_etal_2016_1185,Hydnellum aurantiacum Form 3,Hydnellum aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1188,Hygrocybe aff prieta CFMR BZ_3079,Hygrocybe prieta,higher_clade,Basidiomycota
Treseder_etal_2016_1189,Hygrocybe aff prieta CFMR BZ_3079,Hygrocybe prieta,higher_clade,Basidiomycota
Treseder_etal_2016_1190,Hygrocybe persistens var konradii,Hygrocybe persistens konradii,higher_clade,Basidiomycota
Treseder_etal_2016_1191,Hygrocybe psittacina,Gliophorus psittacinus,higher_clade,Basidiomycota
Treseder_etal_2016_1195,Hygrocybe sp TU112116,Hygrocybe sp TU112116,higher_clade,Basidiomycota
Treseder_etal_2016_1196,Hygrocybe sp TU112116,Hygrocybe sp TU112116,higher_clade,Basidiomycota
Treseder_etal_2016_1197,Hygrocybe sp UBCF20359,Hygrocybe sp UBCF20359,higher_clade,Basidiomycota
Treseder_etal_2016_1198,Hygrocybe sp UBCF20359,Hygrocybe sp UBCF20359,higher_clade,Basidiomycota
Treseder_etal_2016_1199,Hygrocybe subpapillata,Hygrocybe subpapillata,higher_clade,Basidiomycota
Treseder_etal_2016_1200,Hygrophorus pustulatus,Hygrophorus pustulatus,higher_clade,Basidiomycota
Treseder_etal_2016_1202,Hymenochaete muroiana,Hymenochaete muroiana,higher_clade,Basidiomycota
Treseder_etal_2016_1203,Hymenochaete sp SHH_2013,Hymenochaete sp SHH 2013,higher_clade,Basidiomycota
Treseder_etal_2016_1204,OTUkt4058,Hydnellum aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1205,Hymenoscyphus epiphyllus,Phaeohelotium epiphyllum,higher_clade,Ascomycota
Treseder_etal_2016_1206,Hymenoscyphus epiphyllus,Phaeohelotium epiphyllum,higher_clade,Ascomycota
Treseder_etal_2016_1207,Hymenoscyphus epiphyllus,Phaeohelotium epiphyllum,higher_clade,Ascomycota
Treseder_etal_2016_1217,OTUkt2014,Ophiognomonia maximowiczianae,higher_clade,Ascomycota
Treseder_etal_2016_1219,OTUkt2016,Peltigera chionophila,higher_clade,Ascomycota
Treseder_etal_2016_1220,OTUkt2017,Peltigera didactyla didactyla,higher_clade,Ascomycota
Treseder_etal_2016_1221,Hymenoscyphus sp Trtsf14,Hymenoscyphus sp Trtsf14,higher_clade,Ascomycota
Treseder_etal_2016_1222,OTUkt2019,Peltigera didactyla extenuata,higher_clade,Ascomycota
Treseder_etal_2016_1224,Hyphodiscus hymeniophilus,Hyphodiscus hymeniophilus,higher_clade,Ascomycota
Treseder_etal_2016_1225,Hyphodiscus otanii,Hyphodiscus otanii,higher_clade,Ascomycota
Treseder_etal_2016_1226,Hyphodiscus otanii,Hyphodiscus otanii,higher_clade,Ascomycota
Treseder_etal_2016_1234,Hyphodontia arguta,Hyphodontia arguta,higher_clade,Basidiomycota
Treseder_etal_2016_1235,Hyphodontia breviseta,Xylodon brevisetus,higher_clade,Basidiomycota
Treseder_etal_2016_1236,Hyphodontia breviseta,Xylodon brevisetus,higher_clade,Basidiomycota
Treseder_etal_2016_1237,Hyphodontia breviseta,Xylodon brevisetus,higher_clade,Basidiomycota
Treseder_etal_2016_1238,Hyphodontia sp H Berglund 1117,Hyphodontia sp H Berglund 1117,higher_clade,Basidiomycota
Treseder_etal_2016_1239,Hyphodontiella multiseptata,Hyphodontiella multiseptata,higher_clade,Basidiomycota
Treseder_etal_2016_1240,Hyphodontiella multiseptata,Hyphodontiella multiseptata,higher_clade,Basidiomycota
Treseder_etal_2016_1241,Hyphodontiella multiseptata,Hyphodontiella multiseptata,higher_clade,Basidiomycota
Treseder_etal_2016_1242,Hyphodontiella multiseptata,Hyphodontiella multiseptata,higher_clade,Basidiomycota
Treseder_etal_2016_1243,Hypocrea parmastoi,Trichoderma parmastoi,higher_clade,Ascomycota
Treseder_etal_2016_1245,Hypocrea sulawesensis,Trichoderma sulawesense,higher_clade,Ascomycota
Treseder_etal_2016_1246,Hypocrea virens,Trichoderma virens,higher_clade,Ascomycota
Treseder_etal_2016_1247,Hypsizygus ulmarius,Hypsizygus ulmarius,higher_clade,Basidiomycota
Treseder_etal_2016_1252,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1253,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1254,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1255,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1256,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1257,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1258,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1259,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1260,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1261,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1262,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1263,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1264,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1265,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1266,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1267,Ilyonectria cyclaminicola,Ilyonectria cyclaminicola,higher_clade,Ascomycota
Treseder_etal_2016_1268,Ilyonectria liriodendri,Ilyonectria liriodendri,higher_clade,Ascomycota
Treseder_etal_2016_1269,Ilyonectria liriodendri,Ilyonectria liriodendri,higher_clade,Ascomycota
Treseder_etal_2016_1271,Ilyonectria mors-panacis,Ilyonectria mors-panacis,higher_clade,Ascomycota
Treseder_etal_2016_1272,Ilyonectria radicicola,Ilyonectria radicicola,higher_clade,Ascomycota
Treseder_etal_2016_1273,Ilyonectria robusta,Ilyonectria robusta,higher_clade,Ascomycota
Treseder_etal_2016_1274,Ilyonectria robusta,Ilyonectria robusta,higher_clade,Ascomycota
Treseder_etal_2016_1275,Ilyonectria sp LL_2013d,Ilyonectria sp LL 2013d,higher_clade,Ascomycota
Treseder_etal_2016_1276,Incrucipulum ciliare,Incrucipulum ciliare,higher_clade,Ascomycota
Treseder_etal_2016_1280,OTUkt2308,Coniosporium uncinatum,higher_clade,Ascomycota
Treseder_etal_2016_1281,OTUkt3981,Dictyonema sericeum,higher_clade,Basidiomycota
Treseder_etal_2016_1282,OTUkt3982,Diplotomma subdispersa,higher_clade,Ascomycota
Treseder_etal_2016_1283,Japewia tornoensis,Japewia tornoënsis,higher_clade,Ascomycota
Treseder_etal_2016_1284,OTUkt0233,Russula subfoetens,higher_clade,Basidiomycota
Treseder_etal_2016_1285,OTUkt0234,Russula punicea,higher_clade,Basidiomycota
Treseder_etal_2016_1287,OTUkt0236,Sporobolomyces lophatheri,higher_clade,Basidiomycota
Treseder_etal_2016_1288,Kabatiella sp IZ_1245,Kabatiella sp IZ 1245,higher_clade,Ascomycota
Treseder_etal_2016_1289,Kabatiella sp IZ_1245,Kabatiella sp IZ 1245,higher_clade,Ascomycota
Treseder_etal_2016_1290,OTUkt0239,Sporobolomyces novazealandicus,higher_clade,Basidiomycota
Treseder_etal_2016_1292,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1293,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1294,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1295,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1296,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1297,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1298,Knufia cryptophialidica,Knufia cryptophialidica,higher_clade,Ascomycota
Treseder_etal_2016_1299,Knufia endospora,Knufia endospora,higher_clade,Ascomycota
Treseder_etal_2016_1300,Kurtzmanomyces nectairei,Kurtzmanomyces nectairei,higher_clade,Basidiomycota
Treseder_etal_2016_1301,Lachnellula flavovirens,Lachnellula flavovirens,higher_clade,Ascomycota
Treseder_etal_2016_1302,Lachnum nudipes,Lachnum nudipes,higher_clade,Ascomycota
Treseder_etal_2016_1303,Lachnum pulverulentum,Lachnellula pulverulenta,higher_clade,Ascomycota
Treseder_etal_2016_1304,Lachnum rhytismatis,Lachnum rhytismatis,higher_clade,Ascomycota
Treseder_etal_2016_1305,OTUkt2100,Rhodotorula diffluens,higher_clade,Basidiomycota
Treseder_etal_2016_1308,OTUkt2103,Russula subfoetens,higher_clade,Basidiomycota
Treseder_etal_2016_1309,OTUkt2104,Russula punicea,higher_clade,Basidiomycota
Treseder_etal_2016_1311,OTUkt2106,Sporobolomyces lophatheri,higher_clade,Basidiomycota
Treseder_etal_2016_1312,OTUkt2107,Sporobolomyces novazealandicus,higher_clade,Basidiomycota
Treseder_etal_2016_1315,OTUkt2110,Stagonospora paludosa,higher_clade,Ascomycota
Treseder_etal_2016_1316,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1317,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1318,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1319,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1320,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1321,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1322,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1323,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1324,Lactarius aquizonatus,Lactarius aquizonatus,higher_clade,Basidiomycota
Treseder_etal_2016_1326,OTUkt4394,Waitea circinata circinata,higher_clade,Basidiomycota
Treseder_etal_2016_1331,Lactarius sp R3200,Lactarius sp R3200,higher_clade,Basidiomycota
Treseder_etal_2016_1332,Lactarius torminosus,Lactarius torminosus,higher_clade,Basidiomycota
Treseder_etal_2016_1333,Lactarius torminosus,Lactarius torminosus,higher_clade,Basidiomycota
Treseder_etal_2016_1334,Laetiporus caribensis,Laetiporus caribensis,higher_clade,Basidiomycota
Treseder_etal_2016_1335,Laetisaria fuciformis,Laetisaria fuciformis,higher_clade,Basidiomycota
Treseder_etal_2016_1337,Lambertella sp TNS:F_40027,Lambertella sp TNS:F 40027,higher_clade,Ascomycota
Treseder_etal_2016_1338,Lambertella sp TNS:F_40027,Lambertella sp TNS:F 40027,higher_clade,Ascomycota
Treseder_etal_2016_1339,Lambertella sp TNS:F_40027,Lambertella sp TNS:F 40027,higher_clade,Ascomycota
Treseder_etal_2016_1340,Lasiodiplodia missouriana,Lasiodiplodia missouriana,higher_clade,Ascomycota
Treseder_etal_2016_1341,Lasiodiplodia sp FF_2011,Lasiodiplodia sp FF 2011,higher_clade,Ascomycota
Treseder_etal_2016_1342,Lecanicillium flavidum,Lecanicillium flavidum,higher_clade,Ascomycota
Treseder_etal_2016_1343,Lecanicillium flavidum,Lecanicillium flavidum,higher_clade,Ascomycota
Treseder_etal_2016_1344,Lecanicillium fusisporum,Lecanicillium fusisporum,higher_clade,Ascomycota
Treseder_etal_2016_1345,Lecanicillium saksenae,Lecanicillium saksenae,higher_clade,Ascomycota
Treseder_etal_2016_1346,OTUkt3321,Caloplaca digitaurea,higher_clade,Ascomycota
Treseder_etal_2016_1347,Lecanicillium sp O_3_BESC_246b,Lecanicillium sp O 3 BESC 246b,higher_clade,Ascomycota
Treseder_etal_2016_1348,Lecanora anopta,Lecanora anopta,higher_clade,Ascomycota
Treseder_etal_2016_1349,Lecanora expallens,Lecanora expallens,higher_clade,Ascomycota
Treseder_etal_2016_1350,Lecanora lividocinerea,Lecanora lividocinerea,higher_clade,Ascomycota
Treseder_etal_2016_1351,Lecanora lividocinerea,Lecanora lividocinerea,higher_clade,Ascomycota
Treseder_etal_2016_1352,Lecanora symmicta,Lecanora filamentosa,higher_clade,Ascomycota
Treseder_etal_2016_1353,Leccinum duriusculum,Leccinum duriusculum,higher_clade,Basidiomycota
Treseder_etal_2016_1354,Leccinum duriusculum,Leccinum duriusculum,higher_clade,Basidiomycota
Treseder_etal_2016_1355,Lecidea nylanderi,Lecidea nylanderi,higher_clade,Ascomycota
Treseder_etal_2016_1356,Lecidea nylanderi,Lecidea nylanderi,higher_clade,Ascomycota
Treseder_etal_2016_1357,Lecidea rubrocastanea,Lecidea rubrocastanea,higher_clade,Ascomycota
Treseder_etal_2016_1358,Lectera longa,Lectera longa,higher_clade,Ascomycota
Treseder_etal_2016_1359,OTUkt3293,Beauveria caledonica,higher_clade,Ascomycota
Treseder_etal_2016_1360,OTUkt3294,Biatora pallens,higher_clade,Ascomycota
Treseder_etal_2016_1361,OTUkt3295,Bryoria simplicior,higher_clade,Ascomycota
Treseder_etal_2016_1362,Lentinellus micheneri,Lentinellus micheneri,higher_clade,Basidiomycota
Treseder_etal_2016_1363,Leohumicola minima,Leohumicola minima,higher_clade,Ascomycota
Treseder_etal_2016_1364,Leohumicola minima,Leohumicola minima,higher_clade,Ascomycota
Treseder_etal_2016_1365,Leohumicola minima,Leohumicola minima,higher_clade,Ascomycota
Treseder_etal_2016_1366,Leohumicola minima,Leohumicola minima,higher_clade,Ascomycota
Treseder_etal_2016_1367,Leohumicola minima,Leohumicola minima,higher_clade,Ascomycota
Treseder_etal_2016_1369,OTUkt2795,Guehomyces pullulans,higher_clade,Basidiomycota
Treseder_etal_2016_1372,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1373,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1374,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1375,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1376,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1377,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1378,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1379,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1380,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1381,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1382,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1383,Leptodontidium boreale,Leptodontidium boreale,higher_clade,Ascomycota
Treseder_etal_2016_1384,Leptodontidium elatius,Leptodontidium trabinellum,higher_clade,Ascomycota
Treseder_etal_2016_1385,Leptodontidium elatius,Leptodontidium trabinellum,higher_clade,Ascomycota
Treseder_etal_2016_1386,Leptodontidium elatius,Leptodontidium trabinellum,higher_clade,Ascomycota
Treseder_etal_2016_1387,Leptodontidium elatius,Leptodontidium trabinellum,higher_clade,Ascomycota
Treseder_etal_2016_1388,Leptodontidium elatius,Leptodontidium trabinellum,higher_clade,Ascomycota
Treseder_etal_2016_1389,OTUkt2326,Cortinarius caesiobrunneus,higher_clade,Basidiomycota
Treseder_etal_2016_1390,OTUkt2327,Cortinarius ceraceus,higher_clade,Basidiomycota
Treseder_etal_2016_1391,OTUkt2328,Cortinarius comarostaphylii,higher_clade,Basidiomycota
Treseder_etal_2016_1392,OTUkt2329,Cortinarius croceus,higher_clade,Basidiomycota
Treseder_etal_2016_1393,Leptodontidium sp C_BESC_184l,Leptodontidium sp C BESC 184l,higher_clade,Ascomycota
Treseder_etal_2016_1396,Leptosphaeria sp OUCMBI101033,Leptosphaeria sp OUCMBI101033,higher_clade,Ascomycota
Treseder_etal_2016_1397,OTUkt3861,Cladonia petrophila,higher_clade,Ascomycota
Treseder_etal_2016_1398,OTUkt3862,Cladonia stipitata,higher_clade,Ascomycota
Treseder_etal_2016_1399,Leucoagaricus vassiljevae,Leucoagaricus vassiljevae,higher_clade,Basidiomycota
Treseder_etal_2016_1400,Leucogyrophana romellii,Leucogyrophana romellii,higher_clade,Basidiomycota
Treseder_etal_2016_1401,Leucosporidium drummii,Leucosporidium drummii,higher_clade,Basidiomycota
Treseder_etal_2016_1402,Leucosporidium drummii,Leucosporidium drummii,higher_clade,Basidiomycota
Treseder_etal_2016_1403,OTUkt1399,Cryptosporiopsis ericae,higher_clade,Ascomycota
Treseder_etal_2016_1406,Lobaria retigera,Lobaria retigera var. retigera,higher_clade,Ascomycota
Treseder_etal_2016_1407,Lobaria retigera,Lobaria retigera var. retigera,higher_clade,Ascomycota
Treseder_etal_2016_1408,Lobaria retigera,Lobaria retigera var. retigera,higher_clade,Ascomycota
Treseder_etal_2016_1409,Lobaria retigera,Lobaria retigera var. retigera,higher_clade,Ascomycota
Treseder_etal_2016_1413,Lophium mytilinum,Mytilinidion rhenanum,higher_clade,Ascomycota
Treseder_etal_2016_1414,Lophium mytilinum,Mytilinidion rhenanum,higher_clade,Ascomycota
Treseder_etal_2016_1415,Lophium mytilinum,Mytilinidion rhenanum,higher_clade,Ascomycota
Treseder_etal_2016_1416,Lophium mytilinum,Mytilinidion rhenanum,higher_clade,Ascomycota
Treseder_etal_2016_1417,Lophium mytilinum,Mytilinidion rhenanum,higher_clade,Ascomycota
Treseder_etal_2016_1419,Lophodermium actinothyrium,Lophodermium actinothyrium,higher_clade,Ascomycota
Treseder_etal_2016_1420,Lophodermium actinothyrium,Lophodermium actinothyrium,higher_clade,Ascomycota
Treseder_etal_2016_1421,Lophodermium actinothyrium,Lophodermium actinothyrium,higher_clade,Ascomycota
Treseder_etal_2016_1425,Lophodermium pinastri,Lophodermium pinastri,higher_clade,Ascomycota
Treseder_etal_2016_1426,Lophodermium pinastri,Lophodermium pinastri,higher_clade,Ascomycota
Treseder_etal_2016_1427,Lophodermium seditiosum,Lophodermium seditiosum,higher_clade,Ascomycota
Treseder_etal_2016_1428,Lophodermium seditiosum,Lophodermium seditiosum,higher_clade,Ascomycota
Treseder_etal_2016_1429,OTUkt3009,Usnea intermedia,higher_clade,Ascomycota
Treseder_etal_2016_1430,Lycoperdon niveum,Lycoperdon niveum,higher_clade,Basidiomycota
Treseder_etal_2016_1431,Lycoperdon pyriforme,Lycoperdon pyriforme,higher_clade,Basidiomycota
Treseder_etal_2016_1432,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1433,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1434,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1435,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1436,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1437,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1438,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1439,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1440,Marchandiobasidium aurantiacum,Erythricium aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1442,OTUkt4321,Tremella tuckerae,higher_clade,Basidiomycota
Treseder_etal_2016_1443,Massariosphaeria sp FAEII23a,Massariosphaeria sp FAEII23a,higher_clade,Ascomycota
Treseder_etal_2016_1445,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1446,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1447,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1448,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1449,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1450,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1451,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1452,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1453,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1454,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1455,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1456,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1457,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1458,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1459,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1460,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1461,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1462,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1463,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1464,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1465,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1466,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1467,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1468,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1469,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1470,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1471,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1472,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1473,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1474,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1475,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1476,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1477,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1478,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1479,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1480,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1481,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1482,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1483,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1484,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1485,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1486,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1487,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1488,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1489,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1490,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1491,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1492,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1493,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1494,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1495,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1496,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1497,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1498,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1499,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1500,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1501,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1502,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1503,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1504,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1505,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1506,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1507,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1508,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1509,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1510,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1511,Meliniomyces bicolor,Meliniomyces bicolor,higher_clade,Ascomycota
Treseder_etal_2016_1514,OTUkt2885,Hydnellum aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1515,OTUkt2886,Hygrocybe prieta,higher_clade,Basidiomycota
Treseder_etal_2016_1516,OTUkt2887,Hygrocybe persistens konradii,higher_clade,Basidiomycota
Treseder_etal_2016_1529,OTUkt2900,Lecanora anopta,higher_clade,Ascomycota
Treseder_etal_2016_1530,OTUkt2901,Lecidea rubrocastanea,higher_clade,Ascomycota
